item_id,movie_name_x,movie_type,movie_name_y,dbpedia_link,kg_id
3060,"Commitments, The (1991)",Comedy|Drama,"Commitments, The (1991)",http://dbpedia.org/resource/Commitments,3705
3061,Holiday Inn (1942),Comedy|Musical,Holiday Inn (1942),http://dbpedia.org/resource/Holiday_Inn_(film),4290
3062,"Longest Day, The (1962)",Action|Drama|War,"Longest Day, The (1962)",http://dbpedia.org/resource/The_Longest_Day_(film),1322
3063,Poison Ivy (1992),Thriller,Poison Ivy (1992),http://dbpedia.org/resource/Poison_Ivy_(1992_film),9391
3065,Ten Benny (1997),Drama,Ten Benny (1997),http://dbpedia.org/resource/Ten_Benny,10028
3066,Tora! Tora! Tora! (1970),War,Tora! Tora! Tora! (1970),http://dbpedia.org/resource/Tora!_Tora!_Tora!,6799
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,Women on the Verge of a Nervous Breakdown (1988),http://dbpedia.org/resource/Women_on_the_Verge_of_a_Nervous_Breakdown,2594
3068,"Verdict, The (1982)",Drama,"Verdict, The (1982)",http://dbpedia.org/resource/Verdict_(film),8001
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",http://dbpedia.org/resource/The_Effect_of_Gamma_Rays_on_Man-in-the-Moon_Marigolds_(film),12458
3071,Stand and Deliver (1987),Drama,Stand and Deliver (1987),http://dbpedia.org/resource/Stand_and_Deliver,9277
3072,Moonstruck (1987),Comedy,Moonstruck (1987),http://dbpedia.org/resource/Moonstruck,12840
3073,"Sandpiper, The (1965)",Drama|Romance,"Sandpiper, The (1965)",http://dbpedia.org/resource/The_Sandpiper,13432
3074,Jeremiah Johnson (1972),Western,Jeremiah Johnson (1972),http://dbpedia.org/resource/Jeremiah_Johnson_(film),12516
3076,Irma la Douce (1963),Comedy,Irma la Douce (1963),http://dbpedia.org/resource/Irma_la_Douce,4546
3078,Liberty Heights (1999),Drama,Liberty Heights (1999),http://dbpedia.org/resource/Liberty_Heights,11735
3079,Mansfield Park (1999),Drama,Mansfield Park (1999),http://dbpedia.org/resource/Mansfield_Park_(film),1408
3081,Sleepy Hollow (1999),Horror|Romance,Sleepy Hollow (1999),http://dbpedia.org/resource/Sleepy_Hollow_(film),3836
3082,"World Is Not Enough, The (1999)",Action|Thriller,"World Is Not Enough, The (1999)",http://dbpedia.org/resource/The_World_Is_Not_Enough,11690
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,All About My Mother (Todo Sobre Mi Madre) (1999),http://dbpedia.org/resource/All_About_My_Mother,7993
3087,Scrooged (1988),Comedy,Scrooged (1988),http://dbpedia.org/resource/Scrooged,14633
3088,Harvey (1950),Comedy,Harvey (1950),http://dbpedia.org/resource/Harvey_(film),7073
3090,Matewan (1987),Drama,Matewan (1987),http://dbpedia.org/resource/Matewan,12193
3091,Kagemusha (1980),Drama|War,Kagemusha (1980),http://dbpedia.org/resource/Kagemusha,7535
3093,McCabe & Mrs. Miller (1971),Drama|Western,McCabe & Mrs. Miller (1971),http://dbpedia.org/resource/McCabe_&_Mrs._Miller,10058
3094,Maurice (1987),Drama|Romance,Maurice (1987),http://dbpedia.org/resource/Maurice_(film),1651
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,"Shop Around the Corner, The (1940)",http://dbpedia.org/resource/The_Shop_Around_the_Corner,2022
3098,"Natural, The (1984)",Drama,"Natural, The (1984)",http://dbpedia.org/resource/The_Natural_(film),13860
3099,Shampoo (1975),Comedy|Romance,Shampoo (1975),http://dbpedia.org/resource/Shampoo_(film),5129
3100,"River Runs Through It, A (1992)",Drama,"River Runs Through It, A (1992)",http://dbpedia.org/resource/A_River_Runs_Through_It_(film),2601
3101,Fatal Attraction (1987),Thriller,Fatal Attraction (1987),http://dbpedia.org/resource/Fatal_Attraction,6969
3102,Jagged Edge (1985),Thriller,Jagged Edge (1985),http://dbpedia.org/resource/Jagged_Edge_(film),12217
3103,Stanley & Iris (1990),Drama|Romance,Stanley & Iris (1990),http://dbpedia.org/resource/Stanley_Kubrick's_Boxes,13798
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,Midnight Run (1988),http://dbpedia.org/resource/Midnight_Run,10421
3105,Awakenings (1990),Drama,Awakenings (1990),http://dbpedia.org/resource/Awakenings,1032
3106,Come See the Paradise (1990),Drama|Romance,Come See the Paradise (1990),http://dbpedia.org/resource/Come_See_the_Paradise,8479
3107,Backdraft (1991),Action|Drama,Backdraft (1991),http://dbpedia.org/resource/Backdraft_(film),807
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,"Fisher King, The (1991)",http://dbpedia.org/resource/The_Fisher_King,3735
3109,"River, The (1984)",Drama,"River, The (1984)",http://dbpedia.org/resource/The_River_(1984_film),9882
3110,Country (1984),Drama,Country (1984),http://dbpedia.org/resource/Country_Strong,9449
3111,Places in the Heart (1984),Drama,Places in the Heart (1984),http://dbpedia.org/resource/Places_in_the_Heart,9735
3112,'Night Mother (1986),Drama,'Night Mother (1986),"http://dbpedia.org/resource/'night,_Mother_(film)",8323
3113,End of Days (1999),Action|Thriller,End of Days (1999),http://dbpedia.org/resource/End_of_Days_(film),3776
3114,Toy Story 2 (1999),Animation|Children's|Comedy,Toy Story 2 (1999),http://dbpedia.org/resource/Toy_Story_2,9171
3115,Flawless (1999),Drama,Flawless (1999),http://dbpedia.org/resource/Flawless_(1999_film),3662
3117,Ride with the Devil (1999),Drama|Romance|War,Ride with the Devil (1999),http://dbpedia.org/resource/Ride_with_the_Devil_(film),5138
3118,Tumbleweeds (1999),Drama,Tumbleweeds (1999),http://dbpedia.org/resource/Tumbleweeds_(1999_film),9501
3119,Bay of Blood (Reazione a catena) (1971),Horror,Bay of Blood (Reazione a catena) (1971),http://dbpedia.org/resource/Twitch_of_the_Death_Nerve,13469
3120,"Distinguished Gentleman, The (1992)",Comedy,"Distinguished Gentleman, The (1992)",http://dbpedia.org/resource/The_Distinguished_Gentleman,5430
3124,Agnes Browne (1999),Comedy|Drama,Agnes Browne (1999),http://dbpedia.org/resource/Agnes_Browne,8830
3125,"End of the Affair, The (1999)",Drama,"End of the Affair, The (1999)",http://dbpedia.org/resource/The_End_of_the_Affair_(1999_film),9860
3126,"End of the Affair, The (1955)",Drama,"End of the Affair, The (1955)",http://dbpedia.org/resource/The_End_of_the_Affair_(1955_film),9446
3127,Holy Smoke (1999),Drama,Holy Smoke (1999),http://dbpedia.org/resource/Holy_Smoke!,3164
3128,"Map of the World, A (1999)",Drama,"Map of the World, A (1999)",http://dbpedia.org/resource/A_Map_of_the_World_(film),2903
3129,Sweet and Lowdown (1999),Comedy|Drama,Sweet and Lowdown (1999),http://dbpedia.org/resource/Sweet_and_Lowdown,5010
3130,Bonfire of the Vanities (1990),Comedy,Bonfire of the Vanities (1990),http://dbpedia.org/resource/The_Bonfire_of_the_Vanities_(film),10473
3131,Broadway Damage (1997),Comedy,Broadway Damage (1997),http://dbpedia.org/resource/Broadway_Damage,1622
3132,Daddy Long Legs (1919),Comedy,Daddy Long Legs (1919),http://dbpedia.org/resource/Daddy_Long_Legs_(1931_film),2401
3133,Go West (1925),Comedy,Go West (1925),http://dbpedia.org/resource/Go_West_(1925_film),13651
3135,"Great Santini, The (1979)",Drama,"Great Santini, The (1979)",http://dbpedia.org/resource/The_Great_Santini,6133
3136,"James Dean Story, The (1957)",Documentary,"James Dean Story, The (1957)",http://dbpedia.org/resource/The_James_Dean_Story,12410
3137,"Sea Wolves, The (1980)",Action|War,"Sea Wolves, The (1980)",http://dbpedia.org/resource/The_Sea_Wolves,7350
3138,Stealing Home (1988),Drama,Stealing Home (1988),http://dbpedia.org/resource/Stealing_Home,4552
3141,"Two Jakes, The (1990)",Drama,"Two Jakes, The (1990)",http://dbpedia.org/resource/The_Two_Jakes,4883
3143,Hell in the Pacific (1968),Drama|War,Hell in the Pacific (1968),http://dbpedia.org/resource/Hell_in_the_Pacific,8542
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,"Glass Bottom Boat, The (1966)",http://dbpedia.org/resource/The_Glass_Bottom_Boat,5766
3145,"Cradle Will Rock, The (1999)",Drama,"Cradle Will Rock, The (1999)",http://dbpedia.org/resource/Cradle_Will_Rock,12369
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Deuce Bigalow: Male Gigolo (1999),http://dbpedia.org/resource/Deuce_Bigalow:_Male_Gigolo,2047
3147,"Green Mile, The (1999)",Drama|Thriller,"Green Mile, The (1999)",http://dbpedia.org/resource/The_Green_Mile_(film),1120
3148,"Cider House Rules, The (1999)",Drama,"Cider House Rules, The (1999)",http://dbpedia.org/resource/The_Cider_House_Rules_(film),9355
3149,Diamonds (1999),Mystery,Diamonds (1999),http://dbpedia.org/resource/Ashes_and_Diamonds_(film),10519
3150,"War Zone, The (1999)",Drama,"War Zone, The (1999)",http://dbpedia.org/resource/War_Zone_(film),5902
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,"Bat Whispers, The (1930)",http://dbpedia.org/resource/The_Bat_Whispers,180
3152,"Last Picture Show, The (1971)",Drama,"Last Picture Show, The (1971)",http://dbpedia.org/resource/The_Last_Picture_Show,12649
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,"7th Voyage of Sinbad, The (1958)",http://dbpedia.org/resource/The_7th_Voyage_of_Sinbad,3434
3155,Anna and the King (1999),Drama|Romance,Anna and the King (1999),http://dbpedia.org/resource/Anna_and_the_King,954
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,Bicentennial Man (1999),http://dbpedia.org/resource/Bicentennial_Man_(film),8535
3157,Stuart Little (1999),Children's|Comedy,Stuart Little (1999),http://dbpedia.org/resource/Stuart_Little_(film),2948
3159,Fantasia 2000 (1999),Animation|Children's|Musical,Fantasia 2000 (1999),http://dbpedia.org/resource/Fantasia_2000,1028
3160,Magnolia (1999),Drama,Magnolia (1999),http://dbpedia.org/resource/Magnolia_(film),7064
3161,Onegin (1999),Drama,Onegin (1999),http://dbpedia.org/resource/Onegin_(film),1440
3162,Simpatico (1999),Comedy|Drama,Simpatico (1999),http://dbpedia.org/resource/Simpatico_(film),9563
3163,Topsy-Turvy (1999),Drama,Topsy-Turvy (1999),http://dbpedia.org/resource/Topsy-Turvy,2424
3164,"Alley Cats, The (1968)",Drama,"Alley Cats, The (1968)",http://dbpedia.org/resource/Alley_Cats_Strike,13454
3165,Boiling Point (1993),Action|Drama,Boiling Point (1993),http://dbpedia.org/resource/Boiling_Point_(1993_film),8908
3166,Brenda Starr (1989),Adventure,Brenda Starr (1989),http://dbpedia.org/resource/Brenda_Starr_(film),8315
3167,Carnal Knowledge (1971),Drama,Carnal Knowledge (1971),http://dbpedia.org/resource/Carnal_Knowledge,2993
3168,Easy Rider (1969),Adventure|Drama,Easy Rider (1969),http://dbpedia.org/resource/Easy_Rider,7019
3169,"Falcon and the Snowman, The (1984)",Drama,"Falcon and the Snowman, The (1984)",http://dbpedia.org/resource/The_Falcon_and_the_Snowman,10128
3173,Any Given Sunday (1999),Drama,Any Given Sunday (1999),http://dbpedia.org/resource/Any_Given_Sunday,4515
3174,Man on the Moon (1999),Comedy|Drama,Man on the Moon (1999),http://dbpedia.org/resource/Man_on_the_Moon_(film),10207
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Galaxy Quest (1999),http://dbpedia.org/resource/Galaxy_Quest,5485
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"Talented Mr. Ripley, The (1999)",http://dbpedia.org/resource/The_Talented_Mr._Ripley_(film),12215
3177,Next Friday (1999),Comedy,Next Friday (1999),http://dbpedia.org/resource/Next_Friday,12435
3178,"Hurricane, The (1999)",Drama,"Hurricane, The (1999)",http://dbpedia.org/resource/The_Hurricane_(1999_film),12134
3179,Angela's Ashes (1999),Drama,Angela's Ashes (1999),http://dbpedia.org/resource/Angela's_Ashes_(film),579
3180,Play it to the Bone (1999),Comedy|Drama,Play it to the Bone (1999),http://dbpedia.org/resource/Play_It_to_the_Bone,1173
3181,Titus (1999),Drama,Titus (1999),http://dbpedia.org/resource/Titus_(film),13142
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),"http://dbpedia.org/resource/Mr._Death:_The_Rise_and_Fall_of_Fred_A._Leuchter,_Jr.",6351
3183,"Third Miracle, The (1999)",Drama,"Third Miracle, The (1999)",http://dbpedia.org/resource/The_Third_Miracle,13995
3184,Montana (1998),Action|Comedy|Crime|Drama,Montana (1998),http://dbpedia.org/resource/Montana_Sky,9751
3185,Snow Falling on Cedars (1999),Drama,Snow Falling on Cedars (1999),http://dbpedia.org/resource/Snow_Falling_on_Cedars_(film),8524
3186,"Girl, Interrupted (1999)",Drama,"Girl, Interrupted (1999)","http://dbpedia.org/resource/Girl,_Interrupted_(film)",9645
3187,Trans (1998),Drama,Trans (1998),http://dbpedia.org/resource/Trans_(film),12677
3189,My Dog Skip (1999),Comedy,My Dog Skip (1999),http://dbpedia.org/resource/My_Dog_Skip_(film),5339
3190,Supernova (2000),Adventure|Sci-Fi,Supernova (2000),http://dbpedia.org/resource/Supernova_(2000_film),11584
3193,Creature (1999),Documentary,Creature (1999),http://dbpedia.org/resource/The_Creature_Walks_Among_Us,4539
3194,"Way We Were, The (1973)",Drama,"Way We Were, The (1973)",http://dbpedia.org/resource/The_Way_We_Were,4736
3195,Tess of the Storm Country (1922),Drama,Tess of the Storm Country (1922),http://dbpedia.org/resource/Tess_of_the_Storm_Country_(1922_film),9132
3196,Stalag 17 (1953),Drama|War,Stalag 17 (1953),http://dbpedia.org/resource/Stalag_17,8048
3197,"Presidio, The (1988)",Action,"Presidio, The (1988)",http://dbpedia.org/resource/The_Presidio_(film),6613
3198,Papillon (1973),Drama,Papillon (1973),http://dbpedia.org/resource/Papillon_(film),6821
3199,Pal Joey (1957),Comedy|Musical|Romance,Pal Joey (1957),http://dbpedia.org/resource/Pal_Joey_(film),4493
3200,"Last Detail, The (1973)",Comedy|Drama,"Last Detail, The (1973)",http://dbpedia.org/resource/The_Last_Detail,12819
3201,Five Easy Pieces (1970),Drama,Five Easy Pieces (1970),http://dbpedia.org/resource/Five_Easy_Pieces,9085
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),http://dbpedia.org/resource/Even_Dwarfs_Started_Small,5148
3203,Dead Calm (1989),Thriller,Dead Calm (1989),http://dbpedia.org/resource/Dead_Calm_(film),2242
3204,"Boys from Brazil, The (1978)",Thriller,"Boys from Brazil, The (1978)",http://dbpedia.org/resource/The_Boys_from_Brazil_(film),7631
3206,Against All Odds (1984),Romance,Against All Odds (1984),http://dbpedia.org/resource/Against_All_Odds_(film),7901
3208,Loaded Weapon 1 (1993),Action|Comedy,Loaded Weapon 1 (1993),http://dbpedia.org/resource/Loaded_Weapon_1,11094
3210,Fast Times at Ridgemont High (1982),Comedy,Fast Times at Ridgemont High (1982),http://dbpedia.org/resource/Fast_Times_at_Ridgemont_High,8737
3211,"Cry in the Dark, A (1988)",Drama,"Cry in the Dark, A (1988)",http://dbpedia.org/resource/Evil_Angels_(film),7522
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,Batman: Mask of the Phantasm (1993),http://dbpedia.org/resource/Batman:_Mask_of_the_Phantasm,6847
3214,American Flyers (1985),Drama,American Flyers (1985),http://dbpedia.org/resource/American_Flyers,11430
3215,Voyage of the Damned (1976),Drama,Voyage of the Damned (1976),http://dbpedia.org/resource/Voyage_of_the_Damned,9421
3218,Poison (1991),Drama,Poison (1991),http://dbpedia.org/resource/Poison_(film),1228
3219,Pacific Heights (1990),Thriller,Pacific Heights (1990),http://dbpedia.org/resource/Pacific_Heights_(film),13671
3221,"Draughtsman's Contract, The (1982)",Drama,"Draughtsman's Contract, The (1982)",http://dbpedia.org/resource/The_Draughtsman's_Contract,2126
3222,Carmen (1984),Drama,Carmen (1984),http://dbpedia.org/resource/Carmen_(1984_film),9774
3223,"Zed & Two Noughts, A (1985)",Drama,"Zed & Two Noughts, A (1985)",http://dbpedia.org/resource/A_Zed_&_Two_Noughts,6148
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Woman in the Dunes (Suna no onna) (1964),http://dbpedia.org/resource/The_Woman_in_the_Dunes,11031
3225,Down to You (2000),Comedy|Romance,Down to You (2000),http://dbpedia.org/resource/Down_to_You,7275
3229,Another Man's Poison (1952),Crime|Drama,Another Man's Poison (1952),http://dbpedia.org/resource/Another_Man's_Poison,3196
3230,"Odessa File, The (1974)",Thriller,"Odessa File, The (1974)",http://dbpedia.org/resource/The_Odessa_File_(film),10930
3231,"Saphead, The (1920)",Comedy,"Saphead, The (1920)",http://dbpedia.org/resource/The_Saphead,6103
3232,Seven Chances (1925),Comedy,Seven Chances (1925),http://dbpedia.org/resource/Seven_Chances,2260
3233,Smashing Time (1967),Comedy,Smashing Time (1967),http://dbpedia.org/resource/Smashing_Time,3953
3236,Zachariah (1971),Western,Zachariah (1971),http://dbpedia.org/resource/Zachariah_(film),8936
3238,Eye of the Beholder (1999),Thriller,Eye of the Beholder (1999),http://dbpedia.org/resource/Eye_of_the_Beholder_(film),5325
3239,Isn't She Great? (2000),Comedy,Isn't She Great? (2000),http://dbpedia.org/resource/Isn't_She_Great,12041
3240,"Big Tease, The (1999)",Comedy,"Big Tease, The (1999)",http://dbpedia.org/resource/The_Big_Tease,13011
3243,Encino Man (1992),Comedy,Encino Man (1992),http://dbpedia.org/resource/Encino_Man,12142
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"Goodbye Girl, The (1977)",http://dbpedia.org/resource/The_Goodbye_Girl,4005
3246,Malcolm X (1992),Drama,Malcolm X (1992),http://dbpedia.org/resource/Malcolm_X_(1992_film),8838
3247,Sister Act (1992),Comedy|Crime,Sister Act (1992),http://dbpedia.org/resource/Sister_Act,11573
3248,Sister Act 2: Back in the Habit (1993),Comedy,Sister Act 2: Back in the Habit (1993),http://dbpedia.org/resource/Sister_Act_2:_Back_in_the_Habit,11384
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,"Hand That Rocks the Cradle, The (1992)",http://dbpedia.org/resource/Hand_That_Rocks_the_Cradle,12155
3251,Agnes of God (1985),Drama|Mystery,Agnes of God (1985),http://dbpedia.org/resource/Agnes_of_God_(film),11439
3252,Scent of a Woman (1992),Drama,Scent of a Woman (1992),http://dbpedia.org/resource/Scent_of_a_Woman_(1992_film),1947
3253,Wayne's World (1992),Comedy,Wayne's World (1992),http://dbpedia.org/resource/Wayne's_World_(film),13738
3254,Wayne's World 2 (1993),Comedy,Wayne's World 2 (1993),http://dbpedia.org/resource/Wayne's_World_2,9300
3255,"League of Their Own, A (1992)",Comedy|Drama,"League of Their Own, A (1992)",http://dbpedia.org/resource/A_League_of_Their_Own,8731
3256,Patriot Games (1992),Action|Thriller,Patriot Games (1992),http://dbpedia.org/resource/Patriot_Games_(film),6355
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,"Bodyguard, The (1992)",http://dbpedia.org/resource/Bodyguard_(2010_film),9673
3258,Death Becomes Her (1992),Comedy,Death Becomes Her (1992),http://dbpedia.org/resource/Death_Becomes_Her,639
3259,Far and Away (1992),Drama|Romance,Far and Away (1992),http://dbpedia.org/resource/Far_and_Away,11757
3260,Howards End (1992),Drama,Howards End (1992),http://dbpedia.org/resource/Howards_End_(film),4633
3261,Singles (1992),Comedy|Drama|Romance,Singles (1992),http://dbpedia.org/resource/Singles_(1992_film),14620
