movieID,text_summery,title,img_url,img_name
3127,"Ruth's been brainwashed by a guru in Delhi, India. Her parents in Sydney hire a specialist in reversing this. Ruth is tricked to return to Australia and is isolated in an outback cabin with the specialist. It gets messy.",Holy Smoke (1999),"https://m.media-amazon.com/images/M/MV5BOTRhYTVlZTQtM2IzYi00NWEyLThkNjMtMjM5ZTU1ZGMxMGYwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg",3127.jpg
3128,A woman's life falls apart after she's blamed for an accident on her property.,"Map of the World, A (1999)","https://m.media-amazon.com/images/M/MV5BMzg1Y2FkZjUtNWUyZC00MjVjLThjNjItOTE1NWExOWJmNjU1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR0,0,182,268_AL_.jpg",3128.jpg
3129,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",Sweet and Lowdown (1999),"https://m.media-amazon.com/images/M/MV5BMjE2MzA5MDQ4NV5BMl5BanBnXkFtZTgwNjI4ODQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",3129.jpg
3130,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracting the interest of a down and out reporter.",Bonfire of the Vanities (1990),"https://m.media-amazon.com/images/M/MV5BMTc4MzEzMjc0Nl5BMl5BanBnXkFtZTgwNzU1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3130.jpg
3131,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the ...See full summary »",Broadway Damage (1997),"https://m.media-amazon.com/images/M/MV5BMzY4MzI1OTEyMF5BMl5BanBnXkFtZTcwMzY3NDkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3131.jpg
3132,"An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition, unaware he's the same man who has been romantically pursuing her.",Daddy Long Legs (1919),"https://m.media-amazon.com/images/M/MV5BNzdkM2U0MzQtYzI1MS00MjI3LThmNjYtM2E5YjI5NTdmNGU0XkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_UX182_CR0,0,182,268_AL_.jpg",3132.jpg
3133,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,Go West (1925),"https://m.media-amazon.com/images/M/MV5BMTk4MDQzODIwOV5BMl5BanBnXkFtZTgwNTQ3NTY2MzE@._V1_UY268_CR12,0,182,268_AL_.jpg",3133.jpg
3135,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated Marine pilot.","Great Santini, The (1979)","https://m.media-amazon.com/images/M/MV5BMGQwZjA0ZTgtZTMzYy00Y2FiLWJhZGUtNGI0MzEzYmFhNmZjXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",3135.jpg
3136,"This documentary, which was undertaken soon after James Deans death, looks at Deans life through the use of still photographs with narration, and interviews with many of the people ...See full summary »","James Dean Story, The (1957)","https://m.media-amazon.com/images/M/MV5BMTYxNDY2MTE3MF5BMl5BanBnXkFtZTgwMDM0NDUzMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3136.jpg
3137,"During World War II, the British must attack a German ship, but it's safe in neutral Goa. As a result, they send civilians: former soldiers who are about sixty years old.","Sea Wolves, The (1980)","https://m.media-amazon.com/images/M/MV5BODBiOTBhNGQtZmE1Yi00MjA4LWE0ZDAtY2FkMTdhOTc3MDM0XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR5,0,182,268_AL_.jpg",3137.jpg
3138,Billy Wyatt is a washed-up baseball player who is called back home to handle the ashes of his childhood sweetheart/first love who had committed suicide. As he searches for what to do with ...See full summary »,Stealing Home (1988),"https://m.media-amazon.com/images/M/MV5BZDdiMWQzMTctZmE4Ny00NmQ2LWI0Y2EtMDZlMjcyOGFlZTFjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3138.jpg
3139,"In the African Jungle, a group of Europeans come across the fabled white man who was raised by apes. Tarzan takes an immediate liking to the blond Mary Brooks and rescues her during a nasty...See full summary »",Tarzan the Fearless (1933),"https://m.media-amazon.com/images/M/MV5BNDUxZjc3MTMtM2IxOC00Nzc4LTk4OTQtOTFhZWUyZTQ2YzAzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3139.jpg
3141,"The sequel to Chinatown (1974) finds J.J. ""Jake"" Gittes investigating adultery and murder, and the money that comes from oil.","Two Jakes, The (1990)","https://m.media-amazon.com/images/M/MV5BOTM3MDU5MjQwNV5BMl5BanBnXkFtZTgwMTY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3141.jpg
3142,A documentary of the Irish rock group U2 on their Fall 1987 tour of North America.,U2: Rattle and Hum (1988),"https://m.media-amazon.com/images/M/MV5BMTY4MDYzNzQ4NF5BMl5BanBnXkFtZTcwMjAxODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3142.jpg
3143,"During World War II, an American pilot and a marooned Japanese navy captain are deserted on a small uninhabited island in the Pacific Ocean. There, they must cease their hostility and cooperate if they want to survive, but will they?",Hell in the Pacific (1968),"https://m.media-amazon.com/images/M/MV5BNTBkZTNhMTUtYjNiOC00OWRkLTgxNTEtZTRjNGJmYzU1ZTliXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR2,0,182,268_AL_.jpg",3143.jpg
3144,"After a series of misunderstandings, the head of an aerospace research laboratory begins to suspect his new girlfriend is a Russian spy.","Glass Bottom Boat, The (1966)","https://m.media-amazon.com/images/M/MV5BYzdiMWViOTQtNzQxNS00ZmNlLWEwNjMtYjY2NDcwNTljOGY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",3144.jpg
3146,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",Deuce Bigalow: Male Gigolo (1999),"https://m.media-amazon.com/images/M/MV5BZWIzMzQxZTUtYTJmYi00ZGNmLWEzMDUtZGM2ZjJiNTU2MTk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3146.jpg
3147,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","Green Mile, The (1999)","https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_UX182_CR0,0,182,268_AL_.jpg",3147.jpg
3148,"A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.","Cider House Rules, The (1999)","https://m.media-amazon.com/images/M/MV5BNmY5YzA4OTQtOTQzZS00NDZmLTlhNzQtNzk5NTIyZWE2ZjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3148.jpg
3149,Mystery about an ex-prizefighter who embarks on a journey to find 13 missing diamonds.,Diamonds (1999),"https://m.media-amazon.com/images/M/MV5BMjEzMDE3NTkzNF5BMl5BanBnXkFtZTYwMDk4NDg5._V1_UX182_CR0,0,182,268_AL_.jpg",3149.jpg
3150,"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.","War Zone, The (1999)","https://m.media-amazon.com/images/M/MV5BN2NlZTEyZTYtMGM5MS00OTlkLTk1YTgtZGY2MGQyODZlYTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3150.jpg
3151,A master criminal terrorizes the occupants of an isolated country mansion.,"Bat Whispers, The (1930)","https://m.media-amazon.com/images/M/MV5BMTUwMjg3NDc2OF5BMl5BanBnXkFtZTgwMzk4ODQwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3151.jpg
3152,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.","Last Picture Show, The (1971)","https://m.media-amazon.com/images/M/MV5BNmVjNzZkZjQtYmM5ZC00M2I0LWJhNzktNDk3MGU1NWMxMjFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3152.jpg
3153,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.","7th Voyage of Sinbad, The (1958)","https://m.media-amazon.com/images/M/MV5BMjA0MzUzMjQ5MF5BMl5BanBnXkFtZTgwMDAxNzYzNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3153.jpg
3154,A dedicated American reporter in 1930s Japan is determined to expose that government's plan for world domination.,Blood on the Sun (1945),"https://m.media-amazon.com/images/M/MV5BZTdhNGQ2YzQtNmNjNC00NDAzLTlkZWMtODQ3Y2M3MDhiMWU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",3154.jpg
3155,"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.",Anna and the King (1999),"https://m.media-amazon.com/images/M/MV5BZWQzMmY1ZDktMjk0Yi00MGJmLWI0ZWQtYzQzNjU2MTk5ZjA5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR0,0,182,268_AL_.jpg",3155.jpg
3156,An android endeavors to become human as he gradually acquires emotions.,Bicentennial Man (1999),"https://m.media-amazon.com/images/M/MV5BYTU4Nzg5YmItNzE0Yy00Y2VmLWI3OTYtNTFjODEzMDE0YTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3156.jpg
3157,"The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.",Stuart Little (1999),"https://m.media-amazon.com/images/M/MV5BMDJlZWZiODItMGE3NC00Yzg3LWFhYTYtZTI2YWNlNjExMDE4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg",3157.jpg
3158,"In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering.","Emperor and the Assassin, The (Jing ke ci qin wang) (1999)","https://m.media-amazon.com/images/M/MV5BNjc4MDA0MTY1MF5BMl5BanBnXkFtZTYwOTM4MTY5._V1_UY268_CR0,0,182,268_AL_.jpg",3158.jpg
3159,An update of the original film with new interpretations of great works of classical music.,Fantasia 2000 (1999),"https://m.media-amazon.com/images/M/MV5BMTE3OGUxNmItZmM3MC00ZTI3LTg0YTUtMzA3MGJkZjkyNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3159.jpg
3160,"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.",Magnolia (1999),"https://m.media-amazon.com/images/M/MV5BZjk3YThkNDktNjZjMS00MTBiLTllNTAtYzkzMTU0N2QwYjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",3160.jpg
3161,"In the opulent St. Petersburg of the Empire period, Eugene Onegin is a jaded but dashing aristocrat - a man often lacking in empathy, who suffers from restlessness, melancholy and, finally,...See full summary »",Onegin (1999),"https://m.media-amazon.com/images/M/MV5BMDk3NjE3Y2YtZjM2MC00MTk2LWJhNzItZDk3NTBlZjliYzcxXkEyXkFqcGdeQXVyMTgxOTIzNzk@._V1_UY268_CR3,0,182,268_AL_.jpg",3161.jpg
3162,"After scams at horse races and making lots of money, 3 young people split. 20 years later, one of them, a drunk, creates chaos with photos from back then.",Simpatico (1999),"https://m.media-amazon.com/images/M/MV5BNzE5YjQ0MjItOTNhMS00NTliLWJjYmEtMTE1NTExNjRlZjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",3162.jpg
3163,"Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.",Topsy-Turvy (1999),"https://m.media-amazon.com/images/M/MV5BZTRhNzBiZjUtZWExZi00NDEwLWIzYjUtNjhhOWVjODkzYjljXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3163.jpg
3165,A pair of sociopath killers take on the police and the mob in order to make one last big score.,Boiling Point (1993),"https://m.media-amazon.com/images/M/MV5BMzczODNjMjktZDQzNC00ZWI3LThhODQtZmFhNmQxMDA0ZmY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3165.jpg
3166,"A comic book artist struggling with his ""Brenda Starr"" strip decides to draw himself into it when his comic book character is disappointed and leaves the strip.",Brenda Starr (1989),"https://m.media-amazon.com/images/M/MV5BZmM3OGIzNTAtMGI5NC00ZWZlLWJiN2UtNGQ1MGNlYWUyYmFjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3166.jpg
3167,Chronicling the lifelong sexual development of two men who meet and befriend one another in college.,Carnal Knowledge (1971),"https://m.media-amazon.com/images/M/MV5BYzI0OTE3N2MtNmM5Yy00ZDI3LTllODItMjA3YjEwN2NlNGRjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3167.jpg
3168,"Two bikers head from L.A. to New Orleans through the open country and desert lands, and along the way they meet a man who bridges a counter-culture gap they are unaware of.",Easy Rider (1969),"https://m.media-amazon.com/images/M/MV5BMTc2MjI2NDc4Ml5BMl5BanBnXkFtZTgwODI4NzU0MTI@._V1_UX182_CR0,0,182,268_AL_.jpg",3168.jpg
3170,"Edited version of the 1938 Republic serial ""The Lone Ranger.""",Hi-Yo Silver (1940),"https://m.media-amazon.com/images/M/MV5BNGM2MDUyMzItODcxZS00OTAxLWE5MDAtMGUwNzk0NmRjYzU2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3170.jpg
3171,"An ambitious young accountant plots to wed a wealthy factory owner's daughter, despite falling in love with a married older woman.",Room at the Top (1959),"https://m.media-amazon.com/images/M/MV5BNzQ3NDNkZTMtYzJlMC00MzRjLTk5ZGEtYzI2OTZmNTQ4NmUzXkEyXkFqcGdeQXVyMTAwMjAxOTU@._V1_UX182_CR0,0,182,268_AL_.jpg",3171.jpg
3172,"A movie adaptation of Homer's second epic, that talks about Ulysses' efforts to return to his home after the end of ten years of war.",Ulysses (Ulisse) (1954),"https://m.media-amazon.com/images/M/MV5BY2Q2YTk2MTktNzJjZC00MzI5LWFmN2EtMzQ0ODI1ZDIxNmM1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3172.jpg
3173,A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.,Any Given Sunday (1999),"https://m.media-amazon.com/images/M/MV5BZDk2YTQxZjUtYzJkYi00MTk4LTk4NDAtZmQ3ZGQwMDQxY2ZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR9,0,182,268_AL_.jpg",3173.jpg
3174,The life and career of legendary comedian Andy Kaufman.,Man on the Moon (1999),"https://m.media-amazon.com/images/M/MV5BNDI1Mjc3MzAtZDk0OS00OTZlLTlhZjktNzA3ODgwZGY2NWIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3174.jpg
3175,"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. However, they also have to defend both Earth and the alien race from a reptilian warlord.",Galaxy Quest (1999),"https://m.media-amazon.com/images/M/MV5BNmZlNTY5YjQtZTU5ZC00MzcyLWI1NDMtNjA0ZjQxMmQwYjJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",3175.jpg
3176,"In late 1950s New York, Tom Ripley, a young underachiever, is sent to Italy to retrieve Dickie Greenleaf, a rich and spoiled millionaire playboy. But when the errand fails, Ripley takes extreme measures.","Talented Mr. Ripley, The (1999)","https://m.media-amazon.com/images/M/MV5BODA3NDhiZjYtYTk2NS00ZWYwLTljYTQtMjU0NzcyMGEzNTU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3176.jpg
3178,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.","Hurricane, The (1999)","https://m.media-amazon.com/images/M/MV5BMTA3OTYxMzg0MDFeQTJeQWpwZ15BbWU4MDY1MjY0MTEx._V1_UX182_CR0,0,182,268_AL_.jpg",3178.jpg
3179,"Based on the best-selling autobiography by Irish expatriate Frank McCourt, Angelas Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the ...See full summary »",Angela's Ashes (1999),"https://m.media-amazon.com/images/M/MV5BZjQ5MTY1NTgtZGNiNy00MTk4LWI3MGItYjZiN2Y5NmI2MzY0XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3179.jpg
3180,Two best friends and former middleweight contenders travel to Las Vegas to fight each other for the first time.,Play it to the Bone (1999),"https://m.media-amazon.com/images/M/MV5BMTM2NjY1MTA2Nl5BMl5BanBnXkFtZTYwMzY2Mzc3._V1_UY268_CR2,0,182,268_AL_.jpg",3180.jpg
3181,"Titus returns victorious from war, only to plant the seeds of future turmoil for himself and his family.",Titus (1999),"https://m.media-amazon.com/images/M/MV5BOTE0ZWY5N2UtZTlmMy00NGIwLTg4MGItMzkzYTY5OTYyOWIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3181.jpg
3183,"The Vatican sends a priest to verify some miracles, performed by a woman who has been nominated for sainthood. During his investigation, the priest, who is experiencing a crisis of faith, re-discovers his own purpose in life.","Third Miracle, The (1999)","https://m.media-amazon.com/images/M/MV5BMTI4NjQ1MTk0Nl5BMl5BanBnXkFtZTYwNjk1NDM5._V1_UY268_CR0,0,182,268_AL_.jpg",3183.jpg
3184,"A mob boss has the tough Claire and Nick pick up the guy, who lost money on his watch. Later, boss' Kitty runs away and Claire has to find her. Anyone not scheming? Who's shot next?",Montana (1998),"https://m.media-amazon.com/images/M/MV5BMTIxOTM5NDM2MV5BMl5BanBnXkFtZTcwMTQ4NzgxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",3184.jpg
3185,"A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael.",Snow Falling on Cedars (1999),"https://m.media-amazon.com/images/M/MV5BYWYzN2I5NWItYTdmNS00ZWNmLWI0MWItMTJhN2FjMjY3MDQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3185.jpg
3186,Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the late 1960s.,"Girl, Interrupted (1999)","https://m.media-amazon.com/images/M/MV5BNzdjZDYwM2QtMGNlZS00MGQzLTlhMjctYTU4NWI5MWJlYmQwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",3186.jpg
3187,"Ryan Kazinski, 16, is in juvenile detention in Fort Myers, Florida. He gets away one day, and the world is all before him: where should he go, what should he do? Should he try to find his ...See full summary »",Trans (1998),"https://m.media-amazon.com/images/M/MV5BMTM5NDc1MTU5OV5BMl5BanBnXkFtZTcwNTYyNTYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3187.jpg
3188,"The life and career of Hank Greenberg, the first major Jewish baseball star in the Major Leagues.","Life and Times of Hank Greenberg, The (1998)","https://m.media-amazon.com/images/M/MV5BMTI1NDE3OTY2MV5BMl5BanBnXkFtZTcwNzE2NDIyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",3188.jpg
3189,"A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",My Dog Skip (1999),"https://m.media-amazon.com/images/M/MV5BMTc1NDgxMjg5MV5BMl5BanBnXkFtZTYwNTUxODc5._V1_UX182_CR0,0,182,268_AL_.jpg",3189.jpg
3190,"Supernova chronicles the search and rescue patrol of a medical ship in deep space in the early 22nd century and its six-member crew which includes a captain and pilot, a co-pilot, a medical...See full summary »",Supernova (2000),"https://m.media-amazon.com/images/M/MV5BMTgwMjI4OTU4MF5BMl5BanBnXkFtZTcwOTk3MTE3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3190.jpg
3191,"This thriller investigates the mysterious assassination of a gay pastor in rural South Africa. Without witnesses or explanations, the crime appears to the police and others as a jigsaw ...See full summary »","Quarry, The (1998)","https://m.media-amazon.com/images/M/MV5BMTQ0MDI3MTcxOV5BMl5BanBnXkFtZTgwNDQzMjAxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3191.jpg
3193,"Kyle Dean was a misfit in her North Carolina school. She was called ""Creature"" because she was a boy who knew she was a girl in part of the country where such things were not understood or ...See full summary »",Creature (1999),<failed>,<failed>
3194,"Two disparate people have a wonderful romance, but their political views and convictions drive them apart.","Way We Were, The (1973)","https://m.media-amazon.com/images/M/MV5BMjFiM2IwN2MtNWQ3My00YmYwLTliMjYtMzZlMDQxZTdjNDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3194.jpg
3195,"Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters village have their eyes on ...See full summary »",Tess of the Storm Country (1922),"https://m.media-amazon.com/images/M/MV5BMTgxMTI2MDU3MF5BMl5BanBnXkFtZTgwMDQyNzM2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3195.jpg
3196,"When two escaping American World War II prisoners are killed, the German P.O.W. camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.",Stalag 17 (1953),"https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",3196.jpg
3197,A San Francisco civilian police detective is forced to work on a series of murders with his former enemy commanding officer while dating his daughter.,"Presidio, The (1988)","https://m.media-amazon.com/images/M/MV5BNzNkODVlNWMtMDljZC00NGM1LWFkZTgtZjFjZjQ1ZmVjNzhjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",3197.jpg
3198,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",Papillon (1973),"https://m.media-amazon.com/images/M/MV5BZGRjZjQ0NzAtYmZlNS00Zjc1LTk1YWItMDY5YzQxMzA4MTAzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",3198.jpg
